runtime,budget_in_USD,imdbVotes,IMDBscore,TomatoesScore,Metascore,Domestic_box_office,Theater_num,movie_2_before,movie_1_before,movie_0_before,Actor_2_before,Actor_1_before,Actor_0_before
96,,29442,0.76,0.88,0.77,2536665,87.0,82,94,87,0.0,0.0,0.0
105,,30569,0.56,0.4,0.61,23091010,2312.0,50,97,93,16.75,50.0,31.5
100,800000,23377,0.67,0.81,0.65,166980,12.0,8,12,21,4.333333333,5.0,7.666666667
96,18000000,21823,0.37,0.05,0.17,8742261,1164.0,5,12,33,17.75,28.0,71.25
118,12500000,2979,0.7,0.57,0.42,1089445,417.0,42,100,77,7.0,6.75,6.75
90,6000000,19961,0.5,0.05,0.07,4543320,1742.0,23,81,79,16.5,57.75,27.0
102,,17758,0.64,0.38,0.37,83911193,3306.0,6,4,6,15.0,17.0,17.5
125,60000000,45259,0.62,0.65,0.69,40572825,2579.0,22,80,89,34.5,53.0,48.5
100,23000000,9985,0.62,0.51,0.63,2715657,191.0,32,33,24,10.0,17.5,12.75
92,70000000,38966,0.56,0.12,0.36,35922978,3245.0,29,77,100,53.75,45.0,41.0
109,18000000,28739,0.57,0.17,0.33,22965110,1922.0,20,93,100,15.75,14.5,25.5
110,,17278,0.66,,0.37,15389,3.0,15,19,10,32.25,40.25,46.25
144,864300,25791,0.8,,,11917,4.0,11,60,100,5.0,39.75,17.0
105,,8004,0.53,0.2,0.26,1429299,266.0,28,62,100,4.75,9.5,4.75
112,18000000,16874,0.7,0.71,0.76,6617867,354.0,60,73,75,12.0,14.25,13.75
113,19000000,21766,0.67,0.16,0.38,4462332,42.0,4,6,15,16.75,21.75,15.25
71,8000000,28288,0.77,0.91,0.81,690290,36.0,31,21,25,3.75,4.5,6.25
85,5600000,63684,0.65,0.68,0.52,27766,7.0,31,84,100,0.0,0.0,0.0
107,18000000,15324,0.51,0.24,0.39,22455510,3133.0,50,100,99,31.0,17.0,19.25
89,40000000,6230,0.48,0.46,0.53,20919166,3105.0,42,92,100,7.0,55.5,7.75
99,,32423,0.72,0.65,0.56,2283291,177.0,36,33,33,28.0,24.5,44.0
86,45000000,19341,0.54,0.32,0.42,25200412,3108.0,13,14,54,18.25,41.25,35.0
111,12000000,18948,0.68,0.69,0.65,550472,39.0,18,30,23,20.25,46.75,18.25
91,30000000,13953,0.53,0.25,0.28,256682,20.0,34,45,46,15.5,7.25,7.25
111,40000000,11318,0.58,0.2,0.37,14279575,1070.0,53,100,79,25.25,33.0,24.25
125,7000000,10923,0.72,0.78,0.64,1110509,119.0,62,39,62,2.5,2.5,5.5
108,22000000,25725,0.56,0.3,0.38,12234694,2331.0,30,86,100,20.75,39.25,37.0
108,12717000,12982,0.67,0.46,0.51,341323,12.0,50,42,39,23.25,12.75,12.0
120,,11133,0.74,0.5,0.54,44348,8.0,13,10,7,0.0,0.0,0.0
106,,5949,0.7,0.86,0.81,304020,21.0,33,60,58,17.25,4.25,19.75
101,3500000,34169,0.68,0.7,0.57,44462,4.0,34,23,23,14.5,15.0,44.5
98,4500000,6429,0.64,0.69,0.69,281447,20.0,11,32,38,1.5,1.5,1.0
90,15000000,14934,0.63,0.79,0.69,4360548,177.0,22,19,32,18.25,22.0,24.75
97,,2618,0.68,0.71,,31445011,3015.0,11,14,64,7.0,7.5,6.75
127,5000000,11832,0.69,0.7,0.65,518522,16.0,72,71,63,34.75,6.75,0.0
88,20000000,28555,0.57,0.4,0.5,15988876,1919.0,31,69,64,17.75,36.5,16.5
105,9000000,25654,0.65,0.61,0.58,70066,6.0,7,15,16,8.75,14.0,22.5
108,,8063,0.66,0.68,0.62,2556558,256.0,40,35,29,17.25,12.75,17.25
106,25000000,11707,0.59,0.07,0.35,32917,5.0,0,4,4,4.5,13.0,18.5
99,,6012,0.66,0.81,0.57,317831,55.0,42,42,0,11.75,15.0,0.0
116,,14796,0.72,0.85,0.66,55804,11.0,78,42,58,0.0,0.0,0.0
117,,6887,0.73,0.55,0.55,4806750,137.0,0,0,39,7.75,2.5,2.5
99,6000000,8252,0.66,0.53,0.45,115862,19.0,53,53,57,17.0,8.5,12.0
92,,3888,0.59,0.57,0.54,18087,2.0,50,39,46,2.75,2.75,4.5
88,15000000,13105,0.53,0.08,0.35,6382178,1959.0,42,100,96,46.25,56.5,47.75
105,42000000,27473,0.72,0.73,0.62,1259693,52.0,60,36,29,6.75,6.5,0.0
90,,5987,0.67,0.81,0.67,1603616,76.0,30,33,15,0.0,25.0,6.5
97,,8412,0.68,0.58,0.42,89442,4.0,5,15,15,0.0,0.0,9.25
104,5100000,17721,0.67,0.27,0.4,189621,27.0,32,29,26,14.75,15.5,15.5
96,1500000,2227,0.53,0.26,0.3,6783,1.0,4,12,4,11.5,14.25,14.0
83,25000000,11101,0.35,0.18,0.4,25794018,2459.0,20,53,100,29.5,35.5,6.5
89,,11665,0.66,0.75,0.62,15676,2.0,0,0,4,0.0,0.0,0.0
111,20000000,13141,0.63,0.81,0.66,5210988,2121.0,21,100,99,22.5,22.5,11.25
94,6000000,3371,0.52,0.33,,2618,1.0,50,17,17,41.75,31.5,23.75
95,,6286,0.58,0.41,0.47,39033,5.0,100,70,49,22.25,21.0,13.5
90,10000000,8677,0.58,0.35,0.47,100688,9.0,14,24,26,22.5,32.25,28.25
130,,15080,0.74,,,1286143,82.0,18,95,100,26.75,28.5,28.75
92,,1303,0.52,0.27,0.35,22464,15.0,0,0,0,13.25,12.75,17.75
91,2000000,5122,0.62,0.0,0.34,289773,141.0,13,21,12,19.0,8.0,7.0
101,,9247,0.65,0.75,0.69,905209,52.0,15,15,14,4.75,1.5,3.5
82,60000,875,0.61,0.91,0.84,33841,3.0,0,0,0,0.0,0.0,0.0
117,8300000,2634,0.64,0.38,0.52,493296,25.0,10,7,7,19.75,2.75,9.25
80,,3185,0.56,0.41,0.44,33745,2.0,17,60,17,16.25,5.0,16.75
125,10000000,9205,0.69,0.45,0.51,9580,1.0,24,61,32,1.25,1.75,19.0
81,,7492,0.54,0.22,0.36,25339,8.0,7,9,14,24.0,23.0,21.0
88,,5970,0.64,0.56,0.47,828,1.0,10,15,22,1.5,3.0,12.75
91,,5683,0.73,0.85,0.7,25846,1.0,0,18,36,6.5,8.0,6.0
128,13000000,4926,0.69,0.92,0.85,619162,36.0,50,94,100,0.0,0.0,0.0
97,9000000,1470,0.62,0.18,0.41,883887,47.0,75,100,100,16.5,3.75,26.75
96,2262600,2838,0.69,0.93,0.71,9408,1.0,88,77,45,1.25,11.0,1.25
102,10000000,3752,0.59,0.27,,1785,2.0,13,15,19,0.0,8.75,12.75
93,,10470,0.69,0.9,0.85,368088,23.0,36,38,33,0.0,0.0,0.0
96,,2424,0.48,0.15,0.48,53723,4.0,100,37,29,14.25,12.25,19.0
92,,2468,0.39,0.0,0.08,397641,1007.0,15,59,31,10.5,0.0,0.0
128,,13305,0.68,,,2430083,102.0,21,27,85,24.0,25.5,31.75
120,500000,5193,0.71,0.36,0.19,3777210,441.0,17,15,16,6.75,6.75,35.25
117,3000000,1571,0.71,0.5,0.47,1062941,47.0,9,20,13,6.25,2.0,3.5
84,3000000,9846,0.58,0.21,0.46,10027047,1139.0,23,59,100,49.75,25.0,44.25
99,,1227,0.66,,,47009,5.0,0,31,34,5.25,17.5,5.25
150,,16049,0.75,0.83,,164649,70.0,23,91,100,8.25,21.25,25.0
75,,6924,0.75,0.81,0.7,165509,10.0,0,0,0,0.0,0.0,0.0
94,,5160,0.6,0.79,0.74,407377,27.0,17,10,8,8.0,7.5,0.0
99,7000000,1277,0.65,0.45,0.49,1891936,975.0,38,100,82,12.75,30.5,31.0
90,5000000,4124,0.47,0.2,0.34,93388,48.0,16,5,4,7.25,9.75,6.75
137,,9265,0.62,0.6,,754928,70.0,21,60,100,16.25,21.0,21.5
105,1100000,2465,0.65,0.26,0.35,659483,55.0,63,55,42,11.75,18.25,31.25
98,3000000,7842,0.47,0.19,0.17,11004,3.0,0,0,0,8.0,14.5,7.75
97,,6106,0.64,0.3,0.44,26676,6.0,16,11,22,43.25,36.5,34.5
88,,924,0.66,,,122575,23.0,0,0,0,0.0,0.0,0.0
88,3000000,4767,0.42,0.29,,205842,406.0,13,15,17,0.75,1.25,1.5
156,,8855,0.71,0.79,0.58,356019,57.0,13,17,74,18.5,17.5,48.0
141,,6337,0.6,0.4,0.45,879913,90.0,34,100,75,29.25,49.0,40.75
92,1000000,628,0.48,,,8321,1.0,16,67,100,32.0,24.75,13.25
88,,8565,0.67,0.86,0.7,234540,15.0,10,8,14,17.0,27.5,41.0
90,10000000,3252,0.55,0.29,0.47,19716,14.0,0,9,16,15.5,16.25,18.75
154,,7064,0.4,0.42,0.44,921738,130.0,28,100,93,49.75,67.75,58.25
93,30000,3199,0.65,0.86,0.68,9812,2.0,27,14,7,0.0,7.5,11.0
85,6500000,1577,0.63,0.56,0.54,113568,55.0,45,42,100,16.25,21.25,0.0
99,5000000,2619,0.61,0.31,0.43,10572742,725.0,24,100,85,38.25,47.25,35.0
84,,1926,0.41,0.18,0.3,4033,10.0,36,12,12,14.0,16.5,14.25
110,,6705,0.76,0.87,0.61,13461,2.0,25,47,42,0.0,20.75,21.0
148,,3393,0.46,0.63,,351457,54.0,0,0,0,39.0,40.25,49.75
162,14405,5949,0.53,,,944979,69.0,17,78,100,35.5,28.75,45.5
115,,1750,0.56,0.16,0.22,5290,11.0,7,13,16,14.25,23.5,34.75
153,,9426,0.68,0.57,0.35,997437,60.0,24,37,41,30.75,43.75,49.25
148,160000000,1826846,0.88,0.86,0.74,292576195,3792.0,13,48,100,16.25,30.75,65.75
124,200000000,650168,0.7,0.73,0.57,312433331,4390.0,67,100,71,12.0,36.0,38.0
138,80000000,1000221,0.81,0.68,0.63,128012934,3356.0,22,70,100,23.75,36.25,43.0
106,125000000,255618,0.58,0.27,0.39,163214888,3802.0,33,100,99,16.0,28.0,29.75
108,13000000,645777,0.8,0.85,0.79,106954678,2407.0,48,57,100,42.0,34.25,58.0
103,1500000,252317,0.69,0.66,0.52,54009150,2419.0,22,59,86,15.25,19.75,14.25
117,30000000,495907,0.76,0.76,0.66,48071303,3065.0,39,91,100,0.0,17.0,21.5
98,165000000,607991,0.81,0.99,0.74,217581232,4060.0,16,52,100,57.25,54.0,44.75
103,200000000,677867,0.83,0.98,0.92,415004880,4028.0,30,73,100,37.75,60.5,64.25
133,30000000,167784,0.74,0.51,0.52,21148651,2564.0,11,27,49,12.0,13.5,17.75
120,40000000,567207,0.77,0.95,0.95,96962694,2921.0,30,66,100,3.0,11.0,12.0
102,80000000,209493,0.6,0.1,0.3,162001186,3534.0,21,64,100,43.75,53.75,49.0
101,36000000,153802,0.64,0.64,0.63,50269859,2771.0,17,49,100,60.0,60.25,65.0
100,26000000,92424,0.52,0.19,0.32,40168080,2476.0,40,89,100,32.0,37.5,21.5
100,260000000,364066,0.78,0.89,0.71,200821936,3603.0,34,100,87,31.75,44.5,25.25
110,38000000,282412,0.76,0.96,0.8,171243005,3464.0,28,80,100,28.75,76.25,63.5
125,37000000,322018,0.76,0.93,0.74,92186262,2935.0,23,71,100,40.5,58.25,49.75
108,200000000,357163,0.65,0.51,0.53,334191110,3739.0,44,91,100,29.75,53.75,50.75
124,68000000,210979,0.5,0.48,0.58,300531751,4468.0,24,38,100,22.75,28.25,71.25
92,8000000,329512,0.71,0.85,0.72,58401464,2974.0,24,71,100,28.5,41.0,31.0
118,95000000,163970,0.59,0.49,0.47,88768303,3396.0,28,80,100,35.5,57.75,90.5
107,40000000,199285,0.64,0.65,0.51,52000688,2669.0,30,83,100,13.75,56.25,65.0
108,2000000,68336,0.63,0.32,0.27,93051,12.0,16,68,100,12.75,9.25,28.5
103,150000000,137260,0.41,0.05,0.2,131772187,3203.0,31,95,100,24.5,72.25,62.0
114,69000000,91068,0.59,0.41,0.56,73026337,3046.0,14,20,73,49.75,40.0,63.25
107,100000000,220657,0.67,0.78,0.64,119219978,3651.0,21,66,100,41.5,55.75,47.75
118,15000000,591314,0.8,0.94,0.88,138797449,2584.0,13,22,51,7.75,8.0,30.25
118,80000000,270222,0.69,0.47,0.53,94835059,3111.0,21,62,100,27.25,45.25,30.5
97,25000000,83604,0.64,0.48,0.44,23591432,2936.0,20,60,70,16.75,26.25,27.75
116,20000000,106733,0.71,0.88,0.79,12134935,2042.0,36,100,91,16.5,27.5,29.5
140,200000000,238708,0.67,0.43,0.53,30824628,2827.0,30,100,86,18.5,42.75,38.75
104,20000000,116756,0.64,0.58,0.46,32010860,2958.0,10,36,100,13.0,49.0,51.25
131,6800000,123520,0.83,0.93,0.8,6857096,90.0,13,34,42,0.0,0.0,0.0
90,14000000,74519,0.77,0.55,0.45,1755212,442.0,42,52,57,24.0,22.25,14.75
112,1000000,169859,0.74,0.87,0.81,9737892,450.0,100,81,63,21.0,7.25,7.0
95,69000000,463347,0.77,0.81,0.72,251513985,3602.0,22,70,100,13.5,23.25,36.5
113,155000000,129042,0.63,0.49,0.53,104386950,3555.0,40,71,100,10.5,22.0,25.5
100,2000000,127379,0.72,0.94,0.9,6531503,141.0,7,3,5,0.5,2.75,1.0
117,110000000,235002,0.68,0.48,0.47,77222099,3544.0,29,64,100,36.0,27.5,26.75
146,100000000,68933,0.44,0.15,0.27,95347692,3445.0,39,100,89,17.0,34.5,25.0
140,40000000,145581,0.62,0.66,0.61,176591618,3740.0,27,65,100,12.75,37.0,57.5
119,55000000,70813,0.64,0.36,0.47,39440655,3037.0,49,91,85,27.25,50.0,33.75
95,130000000,206659,0.73,0.72,0.63,148415853,3949.0,24,85,100,19.0,24.75,24.0
96,2500000,70402,0.68,0.49,0.5,327716,38.0,39,86,100,32.25,27.75,18.5
116,25000000,315612,0.78,0.9,0.79,93617009,2534.0,34,58,71,22.25,31.25,32.75
103,80000000,307272,0.65,0.42,0.45,103068524,3398.0,45,86,100,47.25,67.0,76.75
94,18000000,322971,0.76,0.93,0.82,18335230,916.0,69,96,87,9.75,14.0,10.5
88,24000000,81006,0.54,0.74,0.53,25003155,2491.0,19,59,100,33.0,48.75,36.75
125,52000000,106894,0.57,0.18,0.34,110485654,3665.0,28,92,100,38.0,29.5,27.25
105,10500000,181531,0.66,0.72,0.6,26593646,2678.0,33,88,100,36.25,53.5,37.0
103,150000000,97745,0.58,0.35,0.43,62189884,3223.0,35,98,100,15.5,45.0,32.5
88,55000000,144438,0.63,0.66,0.56,98711404,3380.0,23,83,100,20.0,29.75,40.5
103,15000000,129512,0.71,0.69,0.69,2434652,232.0,37,55,36,19.75,16.5,25.25
100,110000000,276990,0.64,0.63,0.65,118311368,3612.0,25,75,100,18.75,34.75,52.0
94,15000000,38584,0.62,0.52,0.56,64003625,3083.0,43,81,86,22.75,41.0,18.25
100,19000000,85848,0.65,0.23,0.33,25918920,2512.0,32,92,100,48.5,37.0,38.0
109,40000000,161545,0.64,0.72,0.65,61153526,2702.0,14,57,87,20.25,35.5,53.0
81,47000000,51491,0.47,0.12,0.33,10547117,2825.0,23,54,68,20.5,19.0,15.5
103,100000000,205888,0.6,0.2,0.37,67631157,2756.0,15,53,79,25.5,27.75,40.5
101,20000000,104095,0.65,0.71,0.55,39123589,2479.0,39,88,100,17.75,25.75,41.75
95,35000000,85261,0.52,0.15,0.35,63075011,3332.0,29,29,82,20.25,18.0,54.75
95,65000000,302338,0.65,0.4,0.51,100539043,3365.0,22,77,100,26.0,26.75,21.5
98,24000000,93250,0.65,0.42,0.44,23240020,2470.0,24,61,58,17.75,27.5,17.0
133,60000000,77239,0.58,0.36,0.5,80574010,3108.0,33,100,92,15.5,20.5,41.25
95,3000000,138708,0.7,0.86,0.65,1044143,107.0,91,81,57,7.75,5.25,6.5
114,38000000,112908,0.66,0.29,0.39,53374681,3150.0,29,75,93,27.5,40.0,35.75
97,12000000,73910,0.64,0.61,0.62,123570,19.0,18,15,18,6.25,1.0,8.5
113,5000000,51498,0.73,0.95,0.83,1044039,61.0,32,43,50,0.0,0.0,0.0
109,150000000,143739,0.61,0.4,0.46,63150991,3504.0,12,40,100,41.75,61.0,47.5
107,20000000,74675,0.59,0.2,0.33,62950384,2794.0,22,32,100,23.25,47.0,73.5
108,25000000,127688,0.63,0.29,0.43,80014842,3062.0,29,71,100,30.5,54.25,50.25
102,,40851,0.64,0.71,0.71,22554,5.0,13,19,18,15.25,10.25,37.0
101,19000000,90596,0.61,0.51,0.52,27758465,2017.0,27,79,100,26.5,22.5,20.5
111,32000000,95873,0.63,0.21,0.32,13942007,2521.0,11,34,54,38.5,40.75,26.0
98,100000000,171724,0.68,0.86,0.69,81562942,3209.0,32,78,100,27.75,35.25,33.75
107,32000000,53251,0.62,0.29,0.45,57744720,2206.0,19,61,100,28.5,30.75,30.5
96,60000000,152596,0.59,0.23,0.37,60128566,3209.0,29,75,100,31.25,77.25,90.5
133,30000000,101950,0.73,0.74,0.66,2719296,678.0,20,38,43,18.0,30.0,34.75
106,4000000,120429,0.7,0.93,0.86,20811365,994.0,66,70,65,41.75,38.75,50.75
106,4000000,39324,0.69,0.78,0.6,120016,28.0,41,32,28,22.5,41.5,10.0
93,165000000,166393,0.63,0.58,0.58,238736787,4386.0,18,72,100,40.75,42.75,35.5
123,35000000,24356,0.72,0.63,0.61,59699513,3108.0,49,98,100,17.25,27.0,31.0
109,117000000,169562,0.63,0.52,0.46,76423035,3104.0,24,70,92,30.75,27.0,27.5
105,20000000,86748,0.63,0.65,0.61,35606376,2833.0,45,78,100,7.0,20.5,20.25
110,40000000,112013,0.56,0.12,0.22,67061228,3118.0,22,55,96,20.75,35.75,30.75
107,30000000,81423,0.56,0.18,0.31,44875481,3150.0,40,91,100,22.25,25.75,23.75
106,10000000,43710,0.66,0.69,0.65,3573673,244.0,62,100,85,36.0,48.0,30.5
107,30000000,52947,0.62,0.46,0.45,42400223,2439.0,34,68,100,20.25,51.0,36.0
107,40000000,66983,0.65,0.55,0.57,31011732,2544.0,42,100,69,24.75,31.25,12.75
97,,65725,0.73,0.83,0.68,310007,18.0,18,71,77,0.0,0.0,0.0
97,80000000,73708,0.7,0.51,0.53,55675313,3575.0,0,0,0,2.75,25.0,2.5
94,500000,84110,0.64,0.73,0.63,237301,25.0,20,26,28,0.0,13.75,0.0
91,55000000,57278,0.56,0.16,0.25,32680633,2456.0,36,76,100,27.0,23.5,48.25
89,10000000,38245,0.56,0.33,0.38,7760,11.0,67,50,42,8.75,16.25,11.0
121,120000000,40833,0.54,0.32,0.46,30212620,2483.0,20,54,74,28.25,44.25,33.5
128,45000000,148130,0.72,0.84,0.77,15541549,819.0,19,17,22,16.0,12.25,26.25
92,10000000,83591,0.44,0.16,0.26,21416355,2883.0,46,100,93,13.25,30.25,28.0
80,10000000,121805,0.62,0.52,0.44,33679655,2811.0,52,100,87,5.25,34.75,27.75
101,8000000,125292,0.71,0.58,0.63,6363628,757.0,30,42,63,21.5,19.25,30.0
108,22000000,43810,0.68,0.79,0.69,9540691,436.0,72,52,43,5.25,6.0,3.75
115,100000000,121850,0.68,0.54,0.63,35497337,3004.0,25,73,100,0.0,0.0,0.0
101,48000000,37798,0.5,0.18,0.36,60022256,3345.0,31,57,66,19.75,21.25,13.5
123,,27791,0.74,0.83,0.64,4430650,283.0,55,53,53,24.25,15.0,10.25
107,25000000,18327,0.48,0.1,0.25,14744435,2572.0,37,92,100,28.5,20.5,5.75
148,,80253,0.75,0.66,0.58,5101237,191.0,93,100,86,5.25,5.5,3.75
95,4500000,11009,0.51,0.14,0.43,106524,14.0,3,4,6,6.25,10.75,8.5
93,,61887,0.62,0.63,0.43,400738009,3742.0,22,22,27,22.25,5.0,7.0
105,30000000,85849,0.66,0.41,0.5,53032453,2975.0,25,61,100,7.0,11.25,7.75
100,,6529,0.51,0.25,0.5,11514,4.0,3,6,11,4.0,2.75,4.5
97,,79448,0.73,0.88,0.76,467602,28.0,33,59,68,7.75,17.25,6.0
82,500000,31268,0.58,0.68,0.59,100370,15.0,36,42,56,0.0,19.25,0.0
105,20000000,46616,0.58,0.17,0.28,25702053,2548.0,24,79,90,22.25,38.5,44.0
87,,16567,0.75,0.87,0.7,256211,14.0,80,85,83,0.0,0.0,0.0
90,10000000,39632,0.55,0.48,0.43,8525600,2551.0,38,100,95,56.25,33.5,29.25
117,80000000,84617,0.66,0.56,0.55,43313890,3066.0,17,56,93,23.5,49.0,25.75
110,,22051,0.7,0.54,0.5,152857,11.0,8,19,17,13.0,21.75,24.0
99,44000000,54871,0.65,0.27,0.37,31206263,2725.0,18,30,69,22.0,9.75,30.75
103,15000000,16041,0.66,0.7,0.56,26167002,2719.0,37,79,100,46.0,43.75,50.5
98,100000000,98913,0.55,0.09,0.27,148438600,3675.0,25,69,100,32.75,38.75,60.5
85,112000000,61083,0.49,0.2,0.33,42779261,3089.0,12,47,100,29.75,43.25,34.75
108,12000000,17699,0.6,0.41,0.49,102541,8.0,0,5,10,20.75,17.25,12.5
101,,49619,0.63,0.34,0.57,582024,35.0,37,100,64,14.75,24.0,11.5
104,35000000,46016,0.54,0.18,0.34,37490007,3280.0,17,100,94,24.0,21.75,13.75
110,1100000,10642,0.6,0.53,0.49,56491,5.0,9,9,27,0.0,0.0,0.0
108,,18570,0.62,0.53,0.48,408983,120.0,57,81,100,7.75,8.25,36.0
97,7000000,40170,0.63,0.7,0.67,1785645,83.0,73,56,49,20.25,4.75,4.25
129,50000000,87064,0.65,0.47,0.56,32746941,2424.0,34,97,78,16.75,28.5,39.75
103,14000000,6384,0.49,0.13,0.38,20255281,1609.0,16,39,75,23.0,38.5,26.0
104,15000000,40845,0.68,0.67,0.69,4444612,277.0,37,36,26,27.25,27.25,38.25
107,12500000,39686,0.72,0.67,0.61,6797696,672.0,46,45,37,15.5,13.25,12.5
106,7000000,48245,0.7,0.53,0.45,382946,42.0,14,14,12,8.75,12.25,11.5
105,50000000,8617,0.64,0.04,0.36,46425,103.0,33,31,34,30.0,22.0,28.75
112,,29787,0.72,0.75,0.59,1120914,70.0,29,23,24,12.25,14.75,16.25
105,3200000,83583,0.72,0.85,0.81,5790894,170.0,32,53,57,42.0,23.0,19.5
122,25000000,26296,0.69,0.55,0.55,11538204,849.0,37,100,81,16.5,33.25,35.5
94,28000000,36631,0.55,0.12,0.27,24307106,2924.0,20,66,93,12.0,36.5,58.75
80,80000000,18842,0.46,0.13,0.35,100246011,3515.0,31,73,87,33.25,23.0,37.0
97,5000000,45636,0.64,0.73,0.65,2712131,245.0,35,22,30,11.25,11.0,10.0
100,42000000,24106,0.63,0.29,0.45,5666340,1622.0,18,37,66,8.25,11.25,9.25
91,5000000,45169,0.7,0.86,0.76,2229058,131.0,56,58,54,29.25,26.75,19.25
114,635850,1924,0.63,0.95,0.82,7791,1.0,66,55,66,10.75,15.25,0.0
99,25000000,44473,0.56,0.59,0.56,24046682,2780.0,56,100,82,15.5,18.75,5.5
82,20000000,43742,0.34,0.04,0.18,36661504,3233.0,79,100,78,37.25,73.0,47.0
133,21000000,6715,0.61,0.32,0.5,37729698,2127.0,23,64,100,29.5,48.75,35.5
102,32000000,54339,0.63,0.53,0.51,17804299,3030.0,43,78,100,37.5,58.5,64.0
91,3000000,92700,0.57,0.59,0.53,84752907,3239.0,22,84,100,16.25,31.25,43.0
107,,19323,0.62,0.65,0.64,560391,59.0,32,57,55,11.75,3.75,3.75
112,11000000,14962,0.63,0.42,0.34,32492859,3291.0,41,100,67,3.25,10.25,6.25
103,25000000,29179,0.62,0.64,0.54,4936,10.0,25,32,20,11.5,10.0,7.25
100,,12291,0.59,0.45,0.51,21540363,1831.0,18,60,100,26.5,45.5,39.25
103,3600000,6210,0.51,0.44,,24400,20.0,0,0,0,14.0,21.75,6.0
98,22000000,41545,0.63,0.46,0.51,3247816,402.0,27,44,46,10.75,11.25,12.75
109,13000000,31713,0.61,0.54,0.53,217277,17.0,26,31,31,16.75,25.5,38.75
105,22000000,38646,0.54,0.49,0.58,1810078,125.0,58,61,63,33.0,23.5,17.25
91,7000000,32369,0.63,0.8,0.74,7468936,454.0,89,79,78,23.75,20.0,27.25
86,,11851,0.57,0.6,0.64,118919,12.0,25,61,66,8.75,24.25,5.5
117,15000000,16265,0.63,0.22,0.45,20218921,1441.0,42,100,93,57.0,52.75,41.0
87,1800000,45770,0.56,0.72,0.63,41034350,2874.0,31,76,100,16.0,66.25,34.25
98,8000000,33871,0.68,0.33,0.41,109338,13.0,8,17,28,27.0,13.5,20.5
107,,33554,0.61,0.76,0.76,4234170,186.0,41,100,78,13.25,24.25,19.5
82,85000000,12599,0.43,0.13,0.3,43585753,3705.0,0,100,74,14.5,14.75,20.75
134,,14517,0.74,,,302862,32.0,16,21,67,36.75,64.0,56.5
129,8000000,26215,0.73,0.92,0.8,3205706,236.0,83,100,96,7.75,13.5,1.75
104,2000000,10431,0.66,0.86,0.85,977772,45.0,20,72,76,11.25,18.0,27.0
106,31000000,15655,0.65,0.29,0.45,12482741,2548.0,22,59,51,24.0,32.25,31.0
92,10000000,23857,0.49,0.47,0.5,22729,6.0,100,59,56,23.0,15.25,23.75
90,,4429,0.61,0.63,0.49,20778,6.0,1,1,1,0.0,6.0,0.0
103,25000000,44559,0.62,0.36,0.52,16075,2.0,13,25,13,19.5,29.75,22.25
99,17000000,10015,0.5,0.35,0.5,24719879,1973.0,23,55,100,30.0,34.25,36.5
97,2226903,3840,0.7,,,102471,3.0,72,71,66,0.0,0.0,0.0
98,650000,38684,0.65,0.74,0.66,33245,5.0,36,65,63,6.5,0.0,0.0
93,5000000,11517,0.57,0.03,0.22,183920,231.0,29,40,38,3.0,12.5,5.75
92,35000000,14661,0.38,,0.23,17630465,3002.0,9,13,48,12.5,14.0,16.5
105,,599,0.33,0.06,0.22,531806,625.0,27,100,47,22.25,0.0,0.0
117,25000000,2726,0.56,0.13,0.37,137885,11.0,26,39,30,29.75,27.0,24.75
101,,4674,0.65,0.21,0.47,706547,171.0,26,75,37,16.75,17.75,18.25
87,50000000,13236,0.42,0.09,0.3,33644788,3213.0,36,100,98,30.0,16.5,19.75
90,4000000,9975,0.65,0.33,0.37,53630,10.0,11,20,16,2.75,3.0,5.5
113,7200000,13087,0.72,0.8,0.65,1095369,89.0,37,55,45,5.5,11.0,4.0
111,,2290,0.65,0.33,,3493000,787.0,0,0,0,14.25,12.75,4.75
108,12500000,16154,0.62,0.4,0.51,2039869,60.0,50,50,46,13.25,19.75,24.5
97,,5456,0.62,0.77,0.73,42582,2.0,10,18,21,0.0,0.0,0.0
85,800000,11227,0.55,0.38,0.49,62000,68.0,17,17,17,25.5,22.25,11.25
112,,20050,0.7,0.89,,2030962,60.0,26,27,21,15.25,17.0,21.5
93,500000,23312,0.68,0.45,0.48,48764,10.0,8,6,6,3.75,3.5,0.0
100,,28324,0.68,0.4,0.45,216110,19.0,26,94,100,6.25,1.25,7.75
94,8000000,7068,0.48,0.03,0.22,3669,2.0,0,0,0,0.0,0.0,0.0
110,90000000,3087,0.43,0.0,0.18,195459,115.0,0,37,24,0.0,0.0,0.0
123,8643000,11264,0.61,0.74,0.62,1685269,217.0,30,100,88,42.25,28.0,29.25
103,,11635,0.75,0.87,0.69,558132,27.0,0,13,12,0.0,0.0,0.0
134,30000000,22978,0.73,0.79,0.67,7502560,322.0,58,15,29,3.5,9.5,22.5
163,,15125,0.71,0.13,,1514557,124.0,19,85,100,49.25,34.25,55.75
106,,9570,0.7,0.49,0.48,124791,9.0,27,20,17,13.25,11.75,13.25
99,10000000,7038,0.58,0.26,0.31,139034,200.0,49,45,45,43.5,9.25,8.0
95,5000000,19216,0.6,0.05,0.26,25517,14.0,15,20,19,9.75,24.75,17.75
109,,2932,0.57,0.41,0.54,96868,24.0,21,91,44,7.0,14.5,34.0
100,,6010,0.66,0.71,0.62,7634767,1052.0,48,50,67,20.75,8.75,5.25
